,Unnamed: 0,X,trial,trial_reward,total_reward,optimal_path,chosen_path,habit_path,distance,optimality,habit_test_trial,n_habit_test_trial,id,on_optimal_path,subset,full_prediction,full_prior_habit,full_surprise,full_cost,full_error,full_ll,full_alpha,full_rho,full_kappa,learn_prediction,learn_ll,learn_alpha,learn_kappa,plan_prediction,plan_surprise,plan_cost,plan_error,plan_ll,plan_rho,plan_kappa,learn_rho,plan_alpha
17,17,17,17,22,296,1,1,5,3,True,0,0,1,True,train,0.5563387466086823,0.27206999683660504,2.8004363719260765,0.8734834743533001,1.9269528975727765,-0.5863779137625048,5.0,0.9,0.7105263157894737,0.11491224552253361,-2.1635865243272203,30.0,0.9,0.5404593652968039,2.386844117468904,0.5381932169235903,1.8486509005453138,-0.6153358245684205,0.75,0.9,0.75,30.0
18,18,18,18,20,316,5,5,5,0,True,0,0,1,True,train,0.8435181701009037,0.2669282697914186,2.602184206277082,0.772356289142367,1.8298279171347152,-0.17017383591110807,5.0,0.9,0.7105263157894737,0.1448253007032508,-1.9322270856801769,30.0,0.9,0.5404593652968038,2.386844117468904,0.5381932169235903,1.8486509005453138,-0.6153358245684207,0.75,0.9,0.75,30.0
19,19,19,19,21,337,7,6,5,2,False,0,0,1,True,train,0.6897733144368626,0.281448474833802,2.887456283632593,0.9689161869467867,1.9185400966858066,-1.1704520049793368,5.0,0.9,0.7105263157894737,0.12552875989962733,-0.13413587231370863,30.0,0.9,0.5847064025260845,2.538218350385204,0.6657307696884349,1.8724875806967693,-0.8787695450934131,0.75,0.9,0.75,30.0
20,20,20,20,14,351,5,3,5,0,False,1,1,1,True,test,0.8174338323886365,0.2773728865901736,2.5074623294811014,0.6680528979204772,1.8394094315606242,-1.7006426094153564,5.0,0.9,0.7105263157894737,0.1476011791691793,-0.15970076211055503,30.0,0.9,0.4249448064516129,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.5532892540116111,0.75,0.9,0.75,30.0
21,21,21,21,21,372,6,6,5,2,True,0,0,1,True,test,0.6283892032984035,0.2903166351676422,2.7354393244972526,0.8329694723589505,1.9024698521383023,-0.4645955540047893,5.0,0.9,0.7105263157894737,0.12588244082115232,-2.072406816910742,30.0,0.9,0.5195716279863483,2.3884524744417552,0.5270818929236925,1.8613705815180628,-0.6547505992439807,0.75,0.9,0.75,30.0
22,22,22,22,10,382,5,5,5,0,True,0,0,1,True,train,0.8060963452847179,0.2869027057781584,2.737670133768743,0.6150124749833253,2.1226576587854176,-0.21555200852655662,5.0,0.9,0.7105263157894737,0.14980894259187527,-1.8983945128058037,30.0,0.9,0.37694539999999993,2.3411766725560987,0.2419975222736388,2.09917915028246,-0.9756549296088609,0.75,0.9,0.75,30.0
23,23,23,23,15,397,5,5,5,0,True,0,0,1,True,train,0.875133611524277,0.2988431801219086,2.5898107934760635,0.7707631955119191,1.8190475979641443,-0.13337870539692262,5.0,0.9,0.7105263157894737,0.1516007214906102,-1.8865050466123001,30.0,0.9,0.6012114110671937,2.5233450904735175,0.7115209342465374,1.8118241562269801,-0.5088086407990907,0.75,0.9,0.75,30.0
24,24,24,24,8,405,1,6,5,3,False,0,0,1,True,train,0.5449876993597514,0.3118771563376037,2.817491266132352,0.8529313863935492,1.9645598797388029,-0.7874308260224361,5.0,0.9,0.7105263157894737,0.11269672896891432,-0.11956844864805073,30.0,0.9,0.5172865109170307,2.3857120355761157,0.49356151241195445,1.892150523164161,-0.7283319916409516,0.75,0.9,0.75,30.0
25,25,25,25,9,414,7,7,5,2,True,0,0,1,True,train,0.5657205431219476,0.30717517947646455,2.6834946442075647,0.6040531025277285,2.079441541679836,-0.5696550627759475,5.0,0.9,0.7105263157894737,0.12804147651134587,-2.0554010323057117,30.0,0.9,0.3570997567567567,2.2940263309511346,0.21458478927129884,2.0794415416798357,-1.029740105544787,0.75,0.9,0.75,30.0
26,26,26,26,18,432,5,5,5,0,True,0,0,1,True,test,0.8240824792790973,0.30439625749297894,2.6925452034038106,0.6131036617239743,2.079441541679836,-0.19348465786946026,5.0,0.9,0.7105263157894737,0.15411675005057415,-1.8700448465826827,30.0,0.9,0.3997845757575757,2.3487094618054565,0.2692679201256204,2.079441541679836,-0.9168294375560695,0.75,0.9,0.75,30.0
27,27,27,27,9,441,1,1,5,3,True,0,0,1,True,train,0.48666128198813635,0.3154085553291529,2.631318835045922,0.6501317331295234,1.9811871019163987,-0.7201869174170147,5.0,0.9,0.7105263157894737,0.11380363772505883,-2.173280791851256,30.0,0.9,0.39919657575757567,2.210420110470982,0.2692679201256204,1.941152190345362,-0.9183013123432013,0.75,0.9,0.75,30.0
28,28,28,28,14,455,5,5,5,0,True,0,0,1,True,train,0.8404073770109068,0.3116377225267269,2.466258792648848,0.634513033327795,1.8317457593210533,-0.17386853207396494,5.0,0.9,0.7105263157894737,0.1554356311030218,-1.8615235809534623,30.0,0.9,0.4249448064516129,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.8557959856638672,0.75,0.9,0.75,30.0
29,29,29,29,16,471,5,5,5,0,True,0,0,1,True,test,0.8468551204374819,0.3223724991074749,2.4532138293085515,0.6236163873824695,1.829597441926082,-0.1662256492117521,5.0,0.9,0.7105263157894737,0.15743061222135796,-1.8487704751150509,30.0,0.9,0.4249448064516129,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.8557959856638672,0.75,0.9,0.75,30.0
30,30,30,30,17,488,5,5,5,0,True,0,0,1,True,train,0.8528320053586841,0.33283861620784166,2.440497470223538,0.6128886627950527,1.8276088074284853,-0.1591926965389871,5.0,0.9,0.7105263157894737,0.15942884638895866,-1.8361575604357543,30.0,0.9,0.4249448064516129,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.8557959856638672,0.75,0.9,0.75,30.0
31,31,31,31,17,505,4,0,5,1,False,0,0,1,True,train,0.6435008730651757,0.3430386166656205,2.7486379343267764,0.6691963926469404,2.0794415416798357,-1.0314234881214603,5.0,0.9,0.7105263157894737,0.13908927917650374,-0.1497644723541865,30.0,0.9,0.3997845757575757,2.3487094618054565,0.2692679201256204,2.079441541679836,-0.5104666478015323,0.75,0.9,0.75,30.0
32,32,32,32,17,522,4,5,5,1,False,0,0,1,False,test,0.607868246779041,0.34133066316889416,2.662543439342896,0.547562944492022,2.114980494850874,-0.9361573905068518,5.0,0.9,0.7105263157894737,0.1407988770448037,-0.15175224825074152,30.0,0.9,0.27228492592592596,2.1798172092194092,0.10302993188560125,2.076787277333808,-0.3178456891616661,0.75,0.9,0.75,30.0
33,33,33,33,16,538,1,7,5,3,False,0,0,1,True,train,0.4265414689490626,0.3391076374573183,2.4770915780192384,0.5026251419351336,1.9744664360841049,-0.5560696535694936,5.0,0.9,0.7105263157894737,0.11304560969201574,-0.11996171816600176,30.0,0.9,0.33828946153846157,2.1584973710945983,0.18721026438424782,1.9712871067103503,-0.4129270717473788,0.75,0.9,0.75,30.0
34,34,34,34,16,554,5,5,5,0,True,0,0,1,True,train,0.842844584038838,0.33654318384353094,2.490839811749614,0.5809186014926905,1.9099212102569234,-0.1709726985475541,5.0,0.9,0.7105263157894737,0.16206431835375018,-1.8197619956690667,30.0,0.9,0.376391,2.2059404724124607,0.2419975222736388,1.963942950138822,-0.9771267822900411,0.75,0.9,0.75,30.0
35,35,35,35,8,562,4,4,5,1,True,0,0,1,True,train,0.7234789261772228,0.34570628679813575,2.6877583800571685,0.8181087176159219,1.8696496624412466,-0.3236838609405891,5.0,0.9,0.7105263157894737,0.14173229707243284,-1.9538152325513771,30.0,0.9,0.4956468661087866,2.326776651522649,0.45083697935065303,1.8759396721719959,-0.7018915693139254,0.75,0.9,0.75,30.0
36,36,36,36,15,577,7,7,5,2,True,0,0,1,True,train,0.6395421919866217,0.343299818385016,2.7299313089360964,0.8364561384028943,1.893475170533202,-0.4470026836163396,5.0,0.9,0.7105263157894737,0.12730265232899127,-2.061187938372738,30.0,0.9,0.5172865109170306,2.3857120355761157,0.4935615124119549,1.8921505231641609,-0.6591583782511187,0.75,0.9,0.75,30.0
37,37,37,37,18,595,5,5,5,0,True,0,0,1,True,test,0.8924656216603237,0.34021998009502974,2.5223845067740083,0.708898119038534,1.813486387735474,-0.11376728521832101,5.0,0.9,0.7105263157894737,0.1642157318767334,-1.8065742773161113,30.0,0.9,0.6012114110671937,2.5233450904735175,0.7115209342465374,1.8118241562269801,-0.5088086407990907,0.75,0.9,0.75,30.0
38,38,38,38,12,607,4,5,5,1,False,0,0,1,True,test,0.6448148206685329,0.3497215847493306,2.672719978797851,0.593278437118015,2.079441541679836,-1.0351159935897318,5.0,0.9,0.7105263157894737,0.1444045253486786,-0.15595759088170097,30.0,0.9,0.3222656341463414,2.2394453054440504,0.16000376376421419,2.079441541679836,-0.38899985858811503,0.75,0.9,0.75,30.0
39,39,39,39,17,624,5,5,5,0,True,0,0,1,True,train,0.8443419107286367,0.34755237397706007,2.684053670220441,0.5588198427310807,2.1252338274893603,-0.1691977589216835,5.0,0.9,0.7105263157894737,0.16752131597912562,-1.7866446762369597,30.0,0.9,0.37694539999999993,2.3411766725560987,0.2419975222736388,2.09917915028246,-0.9756549296088609,0.75,0.9,0.75,30.0
40,40,40,40,17,641,6,6,5,2,True,0,0,1,True,train,0.5632605153467363,0.3558003465201052,2.6411063878227243,0.7157878987080967,1.9253184891146276,-0.5740130307863714,5.0,0.9,0.7105263157894737,0.1258776767161904,-2.0724446632941094,30.0,0.9,0.42494480645161287,2.2149247227149242,0.29614461336555703,1.918780109349367,-0.8557959856638673,0.75,0.9,0.75,30.0
41,41,41,41,25,666,4,4,5,1,True,0,0,1,True,train,0.6616747979352605,0.35269449506162964,2.6967751540739298,0.6173336123940936,2.079441541679836,-0.4129810855335433,5.0,0.9,0.7105263157894737,0.14586054066345358,-1.9251043147041829,30.0,0.9,0.3570997567567567,2.2940263309511346,0.21458478927129868,2.0794415416798357,-1.029740105544787,0.75,0.9,0.75,30.0
42,42,42,42,18,684,6,6,5,2,True,0,0,1,True,train,0.5787734207919045,0.35056344611023,2.643663614720465,0.7237259980140504,1.9199376167064146,-0.5468442065095165,5.0,0.9,0.7105263157894737,0.12754943435770025,-2.0592512690752574,30.0,0.9,0.42494480645161287,2.2149247227149242,0.29614461336555703,1.918780109349367,-0.8557959856638673,0.75,0.9,0.75,30.0
43,43,43,43,3,687,5,2,5,0,False,1,2,1,True,train,0.8325646713709217,0.3475149078671649,2.6094890620823037,0.5300475204024674,2.079441541679836,-1.7871581000087842,5.0,0.9,0.7105263157894737,0.16921371880921904,-0.18538269988640046,30.0,0.9,0.3570997567567567,2.2940263309511346,0.21458478927129868,2.0794415416798357,-0.4417657094814126,0.75,0.9,0.75,30.0
44,44,44,44,16,703,5,5,5,0,True,0,0,1,True,train,0.8564727402996225,0.35505036330917256,2.4348383208527955,0.5706721589621302,1.8641661618906653,-0.1549327885783617,5.0,0.9,0.7105263157894737,0.17078679940374164,-1.7673392874777905,30.0,0.9,0.39978457575757576,2.2104201104709826,0.2692679201256204,1.9411521903453621,-0.9168294375560693,0.75,0.9,0.75,30.0
45,45,45,45,21,724,5,5,5,0,True,0,0,1,True,train,0.841454958040036,0.36271061019442435,2.5965842607121123,0.5171427190322764,2.0794415416798357,-0.17262279258295843,5.0,0.9,0.7105263157894737,0.17254379042058213,-1.7571042172164673,30.0,0.9,0.3570997567567567,2.2940263309511346,0.21458478927129868,2.0794415416798357,-1.029740105544787,0.75,0.9,0.75,30.0
46,46,46,46,17,741,3,0,5,3,False,0,0,1,True,train,0.3900830037692828,0.3699394973233227,2.558030583402085,0.5719382703699215,1.9860923130321635,-0.4944324028263037,5.0,0.9,0.7105263157894737,0.10334297740571183,-0.10908185058325656,30.0,0.9,0.4249448064516128,2.2149247227149242,0.29614461336555703,1.9187801093493673,-0.5532892540116109,0.75,0.9,0.75,30.0
47,47,47,47,19,760,6,6,5,2,True,0,0,1,True,train,0.5845387318646302,0.36753631524391744,2.644390996544852,0.7265421382175189,1.9178488583273332,-0.5369322353131203,5.0,0.9,0.7105263157894737,0.1286882919280216,-2.0503621403284864,30.0,0.9,0.42494480645161287,2.2149247227149242,0.29614461336555703,1.918780109349367,-0.8557959856638673,0.75,0.9,0.75,30.0
48,48,48,48,22,782,5,5,5,0,True,0,0,1,True,train,0.8809143610875546,0.3645400777366464,2.4306643938499746,0.6126964038492911,1.8179679900006835,-0.126794864254861,5.0,0.9,0.7105263157894737,0.17335895581432373,-1.7523909449936559,30.0,0.9,0.4956468661087866,2.3267766515226485,0.4508369793506526,1.8759396721719959,-0.7018915693139254,0.75,0.9,0.75,30.0
49,49,49,49,20,802,2,5,5,3,False,0,0,1,True,train,0.44685485066184877,0.3719935613312372,2.6110548966329294,0.6655431362011665,1.945511760431763,-0.592134835701465,5.0,0.9,0.7105263157894737,0.10427744942516788,-0.11012456733601615,30.0,0.9,0.4573768378378378,2.3344455085813465,0.370502558442525,1.9639429501388215,-0.611340192307231,0.75,0.9,0.75,30.0
50,50,50,50,9,811,2,0,5,3,False,0,0,1,True,train,0.44811292829047467,0.3695787991018468,2.5959725628742003,0.6306296646176586,1.9653428982565417,-0.5944118338708,5.0,0.9,0.7105263157894737,0.10576611581503415,-0.11178792260454448,30.0,0.9,0.4249448064516128,2.2149247227149242,0.29614461336555703,1.9187801093493673,-0.5532892540116109,0.75,0.9,0.75,30.0
51,51,51,51,7,818,5,6,5,0,False,0,0,1,True,train,0.8704609661152573,0.3670125650859244,2.3991269877802917,0.5773772423102147,1.821749745470077,-2.0437730233010107,5.0,0.9,0.7105263157894737,0.17465754461371336,-0.19195688133864044,30.0,0.9,0.4249448064516129,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.5532892540116111,0.75,0.9,0.75,30.0
52,52,52,52,23,841,4,4,5,1,True,0,0,1,True,train,0.7035650303553865,0.373970543041187,2.6215981779378223,0.7447436233132241,1.8768545546245983,-0.3515949683837367,5.0,0.9,0.7105263157894737,0.14713023818219417,-1.9164371104181974,30.0,0.9,0.42494480645161287,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.8557959856638673,0.75,0.9,0.75,30.0
53,53,53,53,22,863,6,6,5,2,True,0,0,1,True,train,0.5873394799284806,0.3714620400166159,2.64468754658646,0.7278480858701836,1.9168394607162764,-0.5321522959504024,5.0,0.9,0.7105263157894737,0.12876124822646312,-2.0497953783886462,30.0,0.9,0.42494480645161287,2.2149247227149242,0.29614461336555703,1.918780109349367,-0.8557959856638673,0.75,0.9,0.75,30.0
54,54,54,54,15,878,6,6,5,2,True,0,0,1,False,test,0.5069537704554923,0.3686670794421766,2.656363862340287,0.5062851132738432,2.1500787490664437,-0.6793354620818797,5.0,0.9,0.7105263157894737,0.13025596935412584,-2.038253769424727,30.0,0.9,0.25350672413793107,2.174323409800302,0.09497686250303056,2.079346547297271,-1.372364931103747,0.75,0.9,0.75,30.0
55,55,55,55,15,893,4,4,5,1,True,0,0,1,True,train,0.7103122528732071,0.3662612620904028,2.6179349849335805,0.743274426759422,1.8746605581741584,-0.3420506128481101,5.0,0.9,0.7105263157894737,0.14831119687642985,-1.908442531161511,30.0,0.9,0.42494480645161287,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.8557959856638673,0.75,0.9,0.75,30.0
56,56,56,56,13,906,3,0,5,3,False,0,0,1,True,test,0.3804431879859605,0.36384881843589567,2.6861860907521526,0.540060998680253,2.1461250920718995,-0.4787508758803478,5.0,0.9,0.7105263157894737,0.10292045243093288,-0.10861073906150691,30.0,0.9,0.35709975675675665,2.3333727530391686,0.21458478927129884,2.1187879637678697,-0.4417657094814126,0.75,0.9,0.75,30.0
57,57,57,57,14,920,2,6,5,3,False,0,0,1,True,train,0.4332638294194953,0.36166052998316184,2.5914811316208097,0.5847974321748479,2.006683699445962,-0.5678613911617253,5.0,0.9,0.7105263157894737,0.10592183560383615,-0.11196207542012176,30.0,0.9,0.37694540000000004,2.2059404724124607,0.2419975222736389,1.9639429501388217,-0.47312112358544567,0.75,0.9,0.75,30.0
58,58,58,58,17,937,5,5,5,0,True,0,0,1,True,train,0.8667205506101182,0.3592582684651958,2.4082797135523393,0.585306007496585,1.822973706055754,-0.14303867179247712,5.0,0.9,0.7105263157894737,0.17521258265955097,-1.7417552842256414,30.0,0.9,0.4249448064516129,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.8557959856638672,0.75,0.9,0.75,30.0
59,59,59,59,19,956,5,5,5,0,True,0,0,1,True,train,0.8579998205751215,0.3656275815753802,2.629391960671292,0.5499504189914556,2.079441541679836,-0.15315138861410169,5.0,0.9,0.7105263157894737,0.17698610540185075,-1.7316840500441533,30.0,0.9,0.3997845757575757,2.3487094618054565,0.2692679201256204,2.079441541679836,-0.9168294375560695,0.75,0.9,0.75,30.0
60,60,60,60,13,969,5,5,5,0,True,1,3,1,True,train,0.8679916689831892,0.37174645295986336,2.4260341282826916,0.5610298141859231,1.8650043140967685,-0.14157316231348197,5.0,0.9,0.7105263157894737,0.1786745711318279,-1.7221891661485826,30.0,0.9,0.39919063636363633,2.210420110470982,0.26926792012562045,1.941152190345362,-0.9183161908228394,0.75,0.9,0.75,30.0
61,61,61,61,16,985,5,5,5,0,True,0,0,1,True,test,0.8422192899224984,0.3778269352278576,2.5647230964120777,0.48528155473224166,2.079441541679836,-0.17171485931036334,5.0,0.9,0.7105263157894737,0.18030011255585734,-1.7131325245031914,30.0,0.9,0.32226563414634146,2.2394453054440495,0.16000376376421419,2.0794415416798353,-1.1323791227575528,0.75,0.9,0.75,30.0
62,62,62,62,20,1005,5,5,5,0,True,0,0,1,True,test,0.8772805402641799,0.3834587264618966,2.46462490135616,0.5589721971739885,1.9056527041821716,-0.1309284514865146,5.0,0.9,0.7105263157894737,0.18153963283605126,-1.7062812863818382,30.0,0.9,0.4137143170731707,2.2686911026075367,0.30474815246871484,1.9639429501388217,-0.8825795987334364,0.75,0.9,0.75,30.0
63,63,63,63,18,1023,5,5,5,0,True,0,0,1,True,train,0.8767565396400765,0.389372662606685,2.407141373170769,0.5440817097277466,1.8630596634430225,-0.13152593103320723,5.0,0.9,0.7105263157894737,0.18324805398610633,-1.696914557720023,30.0,0.9,0.3997845757575757,2.210420110470982,0.26926792012562045,1.941152190345362,-0.9168294375560695,0.75,0.9,0.75,30.0
64,64,64,64,17,1040,5,5,5,0,True,0,0,1,True,train,0.8590659358374517,0.3951412616426957,2.568680726020318,0.48923918434048186,2.079441541679836,-0.15190960111080107,5.0,0.9,0.7105263157894737,0.18487695471188104,-1.6880647848528778,30.0,0.9,0.3570997567567567,2.2940263309511346,0.21458478927129868,2.0794415416798357,-1.029740105544787,0.75,0.9,0.75,30.0
65,65,65,65,21,1061,4,4,5,1,True,0,0,1,True,train,0.7027970060691107,0.4005815230710361,2.6216944662768604,0.7447797062850459,1.8769147599918146,-0.35268718268238,5.0,0.9,0.7105263157894737,0.15021282527359084,-1.8957021553241402,30.0,0.9,0.42494480645161287,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.8557959856638673,0.75,0.9,0.75,30.0
66,66,66,66,18,1079,5,5,5,0,True,0,0,1,False,train,0.8241853446965955,0.39814274433880825,2.5303256515691297,0.4072334654840162,2.1230921860851133,-0.19335984148205582,5.0,0.9,0.7105263157894737,0.18645143517528118,-1.6795844750134743,30.0,0.9,0.23778377419354835,2.172937827621712,0.08350997684914892,2.089427850772563,-1.4363935300494444,0.75,0.9,0.75,30.0
67,67,67,67,19,1098,6,6,5,2,True,0,0,1,True,train,0.5852243272720707,0.4030081149205576,2.6445607809001035,0.7272746409471462,1.9172861399529573,-0.5357600398320123,5.0,0.9,0.7105263157894737,0.12883838672118922,-2.0491964761654544,30.0,0.9,0.42494480645161287,2.2149247227149242,0.29614461336555703,1.918780109349367,-0.8557959856638673,0.75,0.9,0.75,30.0
68,68,68,68,12,1110,5,5,5,0,True,0,0,1,False,train,0.8394718290485343,0.40046004184115463,2.513279995422508,0.4338384537426718,2.0794415416798357,-0.17498235984886557,5.0,0.9,0.7105263157894737,0.18689176332380544,-1.677225635455317,30.0,0.9,0.25418258620689654,2.174418404182866,0.09497686250303045,2.0794415416798357,-1.369702426873481,0.75,0.9,0.75,30.0
69,69,69,69,19,1129,6,6,5,2,True,0,0,1,True,test,0.5952340970300506,0.40535959195767834,2.6453561508899464,0.7315396494338104,1.9138165014561357,-0.5188005104272416,5.0,0.9,0.7105263157894737,0.12999777547164623,-2.0402379404295297,30.0,0.9,0.42494480645161287,2.2149247227149242,0.29614461336555703,1.918780109349367,-0.8557959856638673,0.75,0.9,0.75,30.0
70,70,70,70,11,1140,2,5,5,3,False,0,0,1,True,train,0.4398127007765821,0.4028122312376502,2.5918047502448722,0.6239299497291626,1.9678748005157094,-0.5794840882742285,5.0,0.9,0.7105263157894737,0.10323293764817666,-0.10895913587389477,30.0,0.9,0.4249448064516128,2.2149247227149242,0.29614461336555703,1.9187801093493673,-0.5532892540116109,0.75,0.9,0.75,30.0
71,71,71,71,8,1148,5,5,5,0,True,0,0,1,False,train,0.8434845263382023,0.40074606088878323,2.565026636109793,0.4412090523457347,2.1238175837640583,-0.17021372175453547,5.0,0.9,0.7105263157894737,0.18696723822657252,-1.676821874125621,30.0,0.9,0.27300359259259266,2.1798172092194092,0.10302993188560125,2.076787277333808,-1.2982703242039386,0.75,0.9,0.75,30.0
72,72,72,72,13,1161,3,2,5,3,False,0,0,1,True,train,0.3865031903173388,0.4055278178831182,2.5560112098666905,0.5689262943501044,1.987084915516586,-0.4885802150359533,5.0,0.9,0.7105263157894737,0.10049451587998952,-0.10591012875631563,30.0,0.9,0.4249448064516128,2.2149247227149242,0.29614461336555703,1.9187801093493673,-0.5532892540116109,0.75,0.9,0.75,30.0
73,73,73,73,21,1182,5,5,5,0,True,0,0,1,True,train,0.859868339623954,0.4037381868878801,2.5993898541568754,0.4732482289348293,2.126141625222046,-0.15097599491510222,5.0,0.9,0.7105263157894737,0.18743538954028385,-1.6743210820746306,30.0,0.9,0.3387920256410257,2.294140447610472,0.1872102643842479,2.106930183226224,-1.0823688535502305,0.75,0.9,0.75,30.0
74,74,74,74,19,1201,2,0,5,3,False,0,0,1,True,test,0.4512477229383357,0.4085691251304014,2.598368285076037,0.6345198826947644,1.9638484023812723,-0.6001081650584691,5.0,0.9,0.7105263157894737,0.10409684269265505,-0.10992295521097234,30.0,0.9,0.4249448064516128,2.2149247227149242,0.29614461336555703,1.9187801093493673,-0.5532892540116109,0.75,0.9,0.75,30.0
75,75,75,75,16,1217,4,4,5,1,True,0,0,1,True,train,0.6976947669251674,0.4065233068800721,2.624265857945619,0.7456885845702719,1.8785772733753472,-0.3599735685306511,5.0,0.9,0.7105263157894737,0.15031280246537443,-1.8950368064404262,30.0,0.9,0.42494480645161287,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.8557959856638673,0.75,0.9,0.75,30.0
76,76,76,76,17,1234,6,7,5,2,False,0,0,1,True,train,0.5872321710012753,0.40426877858724025,2.7882421746699686,0.7088006329901325,2.079441541679836,-0.8848700014788875,5.0,0.9,0.7105263157894737,0.1300746612211948,-0.13934788851166585,30.0,0.9,0.39978457575757576,2.3487094618054565,0.2692679201256204,2.079441541679836,-0.5104666478015323,0.75,0.9,0.75,30.0
77,77,77,77,12,1246,2,5,5,3,False,0,0,1,False,train,0.328414260836943,0.40188214283507395,2.3571370653711194,0.33619573851917395,2.0209413268519456,-0.39811358812710335,5.0,0.9,0.7105263157894737,0.10463318531435209,-0.1105217958615845,30.0,0.9,0.2535067241379311,2.1743234098003015,0.09497686250303056,2.0793465472972708,-0.29236866959594676,0.75,0.9,0.75,30.0
78,78,78,78,14,1260,5,5,5,0,True,0,0,1,True,train,0.8750007596089268,0.40094445595059675,2.5947405422407033,0.5152990005608671,2.079441541679836,-0.13353052450041172,5.0,0.9,0.7105263157894737,0.18828081363849591,-1.6698207410303625,30.0,0.9,0.3997845757575757,2.3487094618054565,0.2692679201256204,2.079441541679836,-0.9168294375560695,0.75,0.9,0.75,30.0
79,79,79,79,20,1280,5,5,5,0,True,0,0,1,True,train,0.9076189523513856,0.40570783741012545,2.4006591088707694,0.5917791308643581,1.8088799780064113,-0.09693064446174303,5.0,0.9,0.7105263157894737,0.18984864825769243,-1.6615281123839667,30.0,0.9,0.5404593652968038,2.386844117468904,0.5381932169235903,1.8486509005453138,-0.6153358245684207,0.75,0.9,0.75,30.0
80,80,80,80,17,1297,3,0,5,3,False,0,0,1,True,train,0.38368976250580045,0.4106997492889455,2.6090007828809307,0.5544850460522905,2.05451573682864,-0.4840048099330182,5.0,0.9,0.7105263157894737,0.10021811704100628,-0.10560289729766756,30.0,0.9,0.3769454,2.205940472412461,0.24199752227363902,1.963942950138822,-0.4731211235854455,0.75,0.9,0.75,30.0
81,81,81,81,19,1316,5,5,5,0,True,1,4,1,True,train,0.8612891766360561,0.4089581837000466,2.5932166600407984,0.46743562023406177,2.1257810398067365,-0.1493249695772905,5.0,0.9,0.7105263157894737,0.19152822672881076,-1.6527200831617883,30.0,0.9,0.2962611524663677,2.2271810289974114,0.15917980046632588,2.0680012285310854,-1.216513941785275,0.75,0.9,0.75,30.0
82,82,82,82,13,1329,5,5,5,0,True,0,0,1,True,train,0.886317841509307,0.41336481451301427,2.3772825740922854,0.5178220965919151,1.8594604775003702,-0.1206796551128477,5.0,0.9,0.7105263157894737,0.19253758466123602,-1.6474638993186874,30.0,0.9,0.39919063636363633,2.210420110470982,0.26926792012562045,1.941152190345362,-0.9183161908228394,0.75,0.9,0.75,30.0
83,83,83,83,18,1347,5,5,5,0,True,0,0,1,True,train,0.8824389365006462,0.4179278991466997,2.578359158717082,0.4989176170372461,2.0794415416798357,-0.12506568633565748,5.0,0.9,0.7105263157894737,0.19405216110700446,-1.6396282843727328,30.0,0.9,0.3997845757575757,2.3487094618054565,0.2692679201256204,2.079441541679836,-0.9168294375560695,0.75,0.9,0.75,30.0
84,84,84,84,15,1362,5,5,5,0,True,0,0,1,True,test,0.8942727326829258,0.42237420967448247,2.332804878686657,0.5189412516823856,1.8138636270042716,-0.11174448021791901,5.0,0.9,0.7105263157894737,0.19560352877219428,-1.6316654807865132,30.0,0.9,0.4249448064516129,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.8557959856638672,0.75,0.9,0.75,30.0
85,85,85,85,16,1378,5,5,5,0,True,0,0,1,True,train,0.895967717159427,0.4268435087606122,2.3275926117756853,0.5142859077236762,1.8133067040520092,-0.10985089661229766,5.0,0.9,0.7105263157894737,0.19724463672502632,-1.6233105098664924,30.0,0.9,0.4249448064516129,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.8557959856638672,0.75,0.9,0.75,30.0
86,86,86,86,19,1397,4,4,5,1,True,0,0,1,True,train,0.690497249037966,0.4312452424264929,2.627412483482069,0.7466364057374273,1.8807760777446416,-0.37034329015525785,5.0,0.9,0.7105263157894737,0.15225166762847478,-1.8822204192273235,30.0,0.9,0.42494480645161287,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.8557959856638673,0.75,0.9,0.75,30.0
87,87,87,87,15,1412,4,4,5,1,True,0,0,1,True,train,0.6979079344273504,0.4290570372144397,2.62388171294632,0.7455598519379959,1.8783218610083243,-0.35966808402043315,5.0,0.9,0.7105263157894737,0.15364811735585518,-1.8730902432899827,30.0,0.9,0.42494480645161287,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.8557959856638673,0.75,0.9,0.75,30.0
88,88,88,88,19,1431,4,4,5,1,True,0,0,1,True,test,0.7050231892888642,0.4268692253342732,2.6201513015170783,0.7441851014071442,1.875966200109934,-0.34952458410250037,5.0,0.9,0.7105263157894737,0.15504608393591238,-1.8640328905368855,30.0,0.9,0.42494480645161287,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.8557959856638673,0.75,0.9,0.75,30.0
