,X,trial,trial_reward,total_reward,optimal_path,chosen_path,habit_path,distance,optimality,habit_test_trial,n_habit_test_trial,id,on_optimal_path
2389,89,89,14,1368,5,5,5,0,True,0,0,30,True
2390,90,90,10,1378,5,5,5,0,True,0,0,30,True
2391,91,91,17,1395,4,4,5,1,True,0,0,30,True
2392,92,92,11,1406,5,5,5,0,True,0,0,30,True
2393,93,93,14,1420,6,6,5,2,True,0,0,30,False
2394,94,94,16,1436,5,5,5,0,True,0,0,30,True
2395,95,95,22,1458,6,6,5,2,True,0,0,30,True
2396,96,96,24,1482,4,4,5,1,True,0,0,30,False
2397,97,97,10,1492,5,5,5,0,True,0,0,30,True
2398,98,98,21,1513,5,5,5,0,True,0,0,30,True
2399,99,99,25,1538,4,4,5,1,True,0,0,30,True
2400,0,0,11,11,2,2,2,0,True,0,0,4,True
2401,1,1,9,20,0,0,2,2,True,0,0,4,True
2402,2,2,20,40,2,2,2,0,True,0,0,4,True
2403,3,3,9,49,7,7,2,3,True,0,0,4,True
2404,4,4,24,73,1,1,2,2,True,0,0,4,True
2405,5,5,9,82,1,1,2,2,True,0,0,4,True
2406,6,6,18,100,2,2,2,0,True,0,0,4,True
2407,7,7,8,108,2,5,2,0,False,0,0,4,False
2408,8,8,17,125,5,5,2,3,True,0,0,4,True
2409,9,9,18,143,2,0,2,0,False,0,0,4,True
2410,10,10,19,162,2,2,2,0,True,0,0,4,True
2411,11,11,14,176,2,2,2,0,True,0,0,4,True
2412,12,12,20,196,0,0,2,2,True,0,0,4,True
2413,13,13,21,217,3,7,2,1,False,0,0,4,True
2414,14,14,6,223,3,7,2,1,False,0,0,4,True
2415,15,15,19,242,2,2,2,0,True,0,0,4,True
2416,16,16,21,263,7,7,2,3,True,0,0,4,True
2417,17,17,22,285,4,4,2,3,True,0,0,4,True
2418,18,18,14,299,1,0,2,2,False,0,0,4,True
2419,19,19,8,307,2,2,2,0,True,0,0,4,True
2420,20,20,5,312,2,5,2,0,False,1,1,4,True
2421,21,21,9,321,7,7,2,3,True,0,0,4,True
2422,22,22,20,341,5,7,2,3,False,0,0,4,True
2423,23,23,11,352,3,3,2,1,True,0,0,4,True
2424,24,24,10,362,2,2,2,0,True,0,0,4,True
2425,25,25,16,378,2,2,2,0,True,0,0,4,True
2426,26,26,16,394,6,2,2,3,False,0,0,4,True
2427,27,27,23,417,2,2,2,0,True,0,0,4,True
2428,28,28,21,438,1,0,2,2,False,0,0,4,True
2429,29,29,22,460,2,2,2,0,True,0,0,4,True
2430,30,30,16,476,2,2,2,0,True,0,0,4,True
2431,31,31,17,493,4,4,2,3,True,0,0,4,True
2432,32,32,10,503,3,2,2,1,False,0,0,4,True
2433,33,33,13,516,2,3,2,0,False,0,0,4,True
2434,34,34,15,531,2,2,2,0,True,0,0,4,False
2435,35,35,15,546,2,2,2,0,True,0,0,4,True
2436,36,36,17,563,2,2,2,0,True,0,0,4,True
2437,37,37,11,574,3,7,2,1,False,0,0,4,True
2438,38,38,23,597,2,2,2,0,True,0,0,4,True
2439,39,39,21,618,0,0,2,2,True,0,0,4,True
2440,40,40,24,642,5,5,2,3,True,0,0,4,True
2441,41,41,23,665,2,2,2,0,True,1,2,4,True
2442,42,42,23,688,3,3,2,1,True,0,0,4,True
2443,43,43,24,712,1,1,2,2,True,0,0,4,True
2444,44,44,21,733,2,2,2,0,True,0,0,4,True
2445,45,45,19,752,2,2,2,0,True,0,0,4,True
2446,46,46,25,777,3,3,2,1,True,0,0,4,True
2447,47,47,18,795,2,2,2,0,True,0,0,4,True
2448,48,48,22,817,2,2,2,0,True,0,0,4,True
2449,49,49,17,834,2,0,2,0,False,0,0,4,True
2450,50,50,18,852,3,3,2,1,True,0,0,4,True
2451,51,51,10,862,2,2,2,0,True,0,0,4,True
2452,52,52,15,877,5,5,2,3,True,0,0,4,True
2453,53,53,14,891,2,6,2,0,False,0,0,4,True
2454,54,54,19,910,2,2,2,0,True,0,0,4,True
2455,55,55,17,927,2,2,2,0,True,0,0,4,True
2456,56,56,20,947,2,2,2,0,True,0,0,4,True
2457,57,57,13,960,2,2,2,0,True,0,0,4,True
2458,58,58,17,977,2,2,2,0,True,0,0,4,True
2459,59,59,20,997,5,5,2,3,True,0,0,4,True
2460,60,60,16,1013,2,2,2,0,True,1,3,4,True
2461,61,61,9,1022,2,3,2,0,False,0,0,4,True
2462,62,62,15,1037,1,1,2,2,True,0,0,4,True
2463,63,63,16,1053,1,1,2,2,True,0,0,4,True
2464,64,64,21,1074,1,1,2,2,True,0,0,4,True
2465,65,65,10,1084,2,2,2,0,True,0,0,4,True
2466,66,66,12,1096,3,3,2,1,True,0,0,4,True
2467,67,67,12,1108,2,2,2,0,True,0,0,4,True
2468,68,68,13,1121,2,2,2,0,True,0,0,4,True
2469,69,69,21,1142,3,2,2,1,False,0,0,4,True
2470,70,70,22,1164,2,2,2,0,True,0,0,4,True
2471,71,71,16,1180,5,5,2,3,True,0,0,4,False
2472,72,72,20,1200,1,1,2,2,True,0,0,4,True
2473,73,73,18,1218,4,4,2,3,True,0,0,4,True
2474,74,74,15,1233,3,3,2,1,True,0,0,4,True
2475,75,75,19,1252,2,2,2,0,True,0,0,4,True
2476,76,76,23,1275,1,1,2,2,True,0,0,4,True
2477,77,77,20,1295,5,5,2,3,True,0,0,4,True
2478,78,78,18,1313,2,2,2,0,True,0,0,4,True
2479,79,79,9,1322,2,2,2,0,True,0,0,4,True
2480,80,80,9,1331,2,5,2,0,False,1,4,4,True
2481,81,81,9,1340,6,2,2,3,False,0,0,4,True
2482,82,82,15,1355,3,3,2,1,True,0,0,4,True
2483,83,83,21,1376,2,2,2,0,True,0,0,4,True
2484,84,84,27,1403,1,1,2,2,True,0,0,4,True
2485,85,85,17,1420,2,2,2,0,True,0,0,4,True
2486,86,86,14,1434,3,3,2,1,True,0,0,4,False
2487,87,87,23,1457,2,2,2,0,True,0,0,4,True
2488,88,88,18,1475,2,2,2,0,True,0,0,4,True
2489,89,89,19,1494,2,2,2,0,True,0,0,4,True
2490,90,90,24,1518,3,3,2,1,True,0,0,4,True
2491,91,91,22,1540,4,4,2,3,True,0,0,4,True
2492,92,92,11,1551,2,2,2,0,True,0,0,4,True
2493,93,93,15,1566,5,5,2,3,True,0,0,4,True
2494,94,94,14,1580,3,3,2,1,True,0,0,4,True
2495,95,95,23,1603,2,2,2,0,True,0,0,4,True
2496,96,96,24,1627,1,1,2,2,True,0,0,4,True
2497,97,97,20,1647,6,6,2,3,True,0,0,4,True
2498,98,98,15,1662,1,1,2,2,True,0,0,4,True
2499,99,99,19,1681,1,1,2,2,True,0,0,4,True
2500,0,0,11,11,1,3,4,3,False,0,0,5,True
2501,1,1,18,29,4,4,4,0,True,0,0,5,True
2502,2,2,9,38,6,6,4,2,True,0,0,5,True
2503,3,3,11,49,0,6,4,3,False,0,0,5,True
2504,4,4,9,58,6,3,4,2,False,0,0,5,True
2505,5,5,15,73,4,4,4,0,True,0,0,5,True
2506,6,6,18,91,4,4,4,0,True,0,0,5,True
2507,7,7,13,104,4,4,4,0,True,0,0,5,True
2508,8,8,11,115,6,7,4,2,False,0,0,5,True
2509,9,9,16,131,4,4,4,0,True,0,0,5,True
2510,10,10,15,146,4,4,4,0,True,0,0,5,False
2511,11,11,13,159,5,1,4,1,False,0,0,5,True
2512,12,12,22,181,4,4,4,0,True,0,0,5,True
2513,13,13,19,200,4,4,4,0,True,0,0,5,True
2514,14,14,12,212,4,4,4,0,True,0,0,5,True
2515,15,15,8,220,1,6,4,3,False,0,0,5,False
2516,16,16,10,230,4,4,4,0,True,0,0,5,True
2517,17,17,12,242,4,4,4,0,True,0,0,5,False
2518,18,18,21,263,7,4,4,2,False,0,0,5,True
2519,19,19,17,280,2,1,4,3,False,0,0,5,False
2520,20,20,20,300,4,4,4,0,True,1,1,5,True
2521,21,21,15,315,7,0,4,2,False,0,0,5,True
2522,22,22,12,327,7,7,4,2,True,0,0,5,True
2523,23,23,12,339,5,4,4,1,False,0,0,5,True
2524,24,24,18,357,4,4,4,0,True,0,0,5,True
2525,25,25,10,367,1,1,4,3,True,0,0,5,True
2526,26,26,24,391,4,4,4,0,True,0,0,5,True
2527,27,27,20,411,5,4,4,1,False,0,0,5,True
2528,28,28,10,421,2,0,4,3,False,0,0,5,False
2529,29,29,15,436,5,7,4,1,False,0,0,5,True
2530,30,30,21,457,5,4,4,1,False,0,0,5,True
2531,31,31,13,470,4,4,4,0,True,0,0,5,True
2532,32,32,15,485,4,4,4,0,True,0,0,5,True
2533,33,33,23,508,4,4,4,0,True,0,0,5,True
2534,34,34,17,525,4,4,4,0,True,0,0,5,True
2535,35,35,23,548,4,4,4,0,True,0,0,5,True
2536,36,36,19,567,4,4,4,0,True,0,0,5,True
2537,37,37,21,588,6,4,4,2,False,0,0,5,True
2538,38,38,16,604,7,3,4,2,False,0,0,5,True
2539,39,39,9,613,7,7,4,2,True,0,0,5,True
2540,40,40,21,634,6,6,4,2,True,0,0,5,True
2541,41,41,11,645,2,0,4,3,False,0,0,5,False
2542,42,42,21,666,4,4,4,0,True,1,2,5,True
2543,43,43,17,683,5,7,4,1,False,0,0,5,True
2544,44,44,19,702,4,4,4,0,True,0,0,5,True
2545,45,45,11,713,4,4,4,0,True,0,0,5,True
2546,46,46,8,721,4,4,4,0,True,0,0,5,True
2547,47,47,21,742,6,6,4,2,True,0,0,5,True
2548,48,48,11,753,4,5,4,0,False,0,0,5,True
2549,49,49,12,765,4,4,4,0,True,0,0,5,True
2550,50,50,5,770,4,3,4,0,False,0,0,5,True
2551,51,51,18,788,4,4,4,0,True,0,0,5,True
2552,52,52,19,807,4,4,4,0,True,0,0,5,True
2553,53,53,19,826,6,7,4,2,False,0,0,5,True
2554,54,54,12,838,4,4,4,0,True,0,0,5,True
2555,55,55,14,852,4,4,4,0,True,0,0,5,True
2556,56,56,12,864,2,4,4,3,False,0,0,5,True
2557,57,57,24,888,5,5,4,1,True,0,0,5,True
2558,58,58,11,899,1,0,4,3,False,0,0,5,True
2559,59,59,18,917,4,4,4,0,True,0,0,5,True
2560,60,60,8,925,4,4,4,0,True,1,3,5,True
2561,61,61,16,941,5,5,4,1,True,0,0,5,True
2562,62,62,18,959,5,5,4,1,True,0,0,5,True
2563,63,63,9,968,4,4,4,0,True,0,0,5,True
2564,64,64,20,988,4,4,4,0,True,0,0,5,True
2565,65,65,13,1001,4,4,4,0,True,0,0,5,True
2566,66,66,14,1015,6,4,4,2,False,0,0,5,True
2567,67,67,17,1032,4,4,4,0,True,0,0,5,True
2568,68,68,20,1052,4,4,4,0,True,0,0,5,True
2569,69,69,6,1058,2,5,4,3,False,0,0,5,True
2570,70,70,17,1075,6,6,4,2,True,0,0,5,False
2571,71,71,19,1094,1,7,4,3,False,0,0,5,True
2572,72,72,24,1118,4,4,4,0,True,0,0,5,True
2573,73,73,11,1129,3,0,4,3,False,0,0,5,True
2574,74,74,16,1145,4,4,4,0,True,0,0,5,True
2575,75,75,22,1167,6,7,4,2,False,0,0,5,True
2576,76,76,14,1181,4,4,4,0,True,0,0,5,True
2577,77,77,12,1193,4,4,4,0,True,0,0,5,True
2578,78,78,10,1203,4,4,4,0,True,0,0,5,True
2579,79,79,13,1216,5,4,4,1,False,0,0,5,True
2580,80,80,9,1225,4,4,4,0,True,1,4,5,False
2581,81,81,11,1236,5,4,4,1,False,0,0,5,True
2582,82,82,12,1248,6,7,4,2,False,0,0,5,True
2583,83,83,18,1266,5,4,4,1,False,0,0,5,True
2584,84,84,9,1275,2,5,4,3,False,0,0,5,True
2585,85,85,16,1291,5,4,4,1,False,0,0,5,True
2586,86,86,9,1300,2,4,4,3,False,0,0,5,True
2587,87,87,20,1320,6,7,4,2,False,0,0,5,True
2588,88,88,12,1332,2,0,4,3,False,0,0,5,True
2589,89,89,9,1341,6,4,4,2,False,0,0,5,True
2590,90,90,22,1363,4,4,4,0,True,0,0,5,True
2591,91,91,11,1374,4,4,4,0,True,0,0,5,True
2592,92,92,18,1392,5,5,4,1,True,0,0,5,True
2593,93,93,13,1405,4,4,4,0,True,0,0,5,True
2594,94,94,11,1416,4,4,4,0,True,0,0,5,False
2595,95,95,15,1431,5,5,4,1,True,0,0,5,True
2596,96,96,10,1441,4,4,4,0,True,0,0,5,True
2597,97,97,10,1451,3,5,4,3,False,0,0,5,True
2598,98,98,8,1459,4,0,4,0,False,0,0,5,True
2599,99,99,23,1482,6,7,4,2,False,0,0,5,True
2600,0,0,15,15,5,4,4,1,False,0,0,7,True
2601,1,1,14,29,5,0,4,1,False,0,0,7,True
2602,2,2,15,44,5,7,4,1,False,0,0,7,False
2603,3,3,24,68,4,4,4,0,True,0,0,7,True
2604,4,4,15,83,0,7,4,3,False,0,0,7,True
2605,5,5,20,103,6,6,4,2,True,0,0,7,True
2606,6,6,20,123,5,5,4,1,True,0,0,7,True
2607,7,7,8,131,4,4,4,0,True,0,0,7,True
2608,8,8,11,142,5,6,4,1,False,0,0,7,True
2609,9,9,16,158,4,4,4,0,True,0,0,7,True
2610,10,10,15,173,4,4,4,0,True,0,0,7,True
2611,11,11,16,189,4,4,4,0,True,0,0,7,True
2612,12,12,17,206,4,4,4,0,True,0,0,7,True
2613,13,13,8,214,4,4,4,0,True,0,0,7,True
2614,14,14,18,232,5,5,4,1,True,0,0,7,True
2615,15,15,12,244,4,4,4,0,True,0,0,7,True
2616,16,16,9,253,2,4,4,3,False,0,0,7,True
2617,17,17,17,270,4,4,4,0,True,0,0,7,True
2618,18,18,21,291,4,4,4,0,True,0,0,7,True
2619,19,19,18,309,5,4,4,1,False,0,0,7,True
2620,20,20,11,320,1,1,4,3,True,0,0,7,True
2621,21,21,20,340,4,0,4,0,False,1,1,7,True
2622,22,22,15,355,7,0,4,2,False,0,0,7,True
2623,23,23,17,372,4,4,4,0,True,0,0,7,True
2624,24,24,10,382,5,5,4,1,True,0,0,7,True
2625,25,25,21,403,5,5,4,1,True,0,0,7,True
2626,26,26,16,419,2,4,4,3,False,0,0,7,True
2627,27,27,20,439,5,5,4,1,True,0,0,7,True
2628,28,28,21,460,7,1,4,2,False,0,0,7,True
2629,29,29,12,472,7,7,4,2,True,0,0,7,True
2630,30,30,21,493,4,4,4,0,True,0,0,7,True
2631,31,31,11,504,6,1,4,2,False,0,0,7,True
2632,32,32,13,517,4,4,4,0,True,0,0,7,True
2633,33,33,10,527,5,6,4,1,False,0,0,7,True
2634,34,34,20,547,4,4,4,0,True,0,0,7,True
2635,35,35,10,557,4,4,4,0,True,0,0,7,True
2636,36,36,12,569,4,4,4,0,True,0,0,7,True
2637,37,37,15,584,4,4,4,0,True,0,0,7,True
2638,38,38,15,599,4,4,4,0,True,0,0,7,True
2639,39,39,21,620,4,4,4,0,True,0,0,7,True
2640,40,40,20,640,4,7,4,0,False,1,2,7,True
2641,41,41,18,658,4,4,4,0,True,0,0,7,True
2642,42,42,13,671,4,4,4,0,True,0,0,7,True
2643,43,43,14,685,4,4,4,0,True,0,0,7,True
2644,44,44,11,696,6,7,4,2,False,0,0,7,True
2645,45,45,18,714,4,4,4,0,True,0,0,7,True
2646,46,46,12,726,3,4,4,3,False,0,0,7,True
2647,47,47,11,737,4,4,4,0,True,0,0,7,True
2648,48,48,12,749,4,4,4,0,True,0,0,7,True
2649,49,49,14,763,6,6,4,2,True,0,0,7,True
2650,50,50,20,783,4,4,4,0,True,0,0,7,True
2651,51,51,12,795,2,0,4,3,False,0,0,7,True
2652,52,52,18,813,5,5,4,1,True,0,0,7,False
2653,53,53,20,833,6,6,4,2,True,0,0,7,False
2654,54,54,18,851,4,4,4,0,True,0,0,7,True
2655,55,55,19,870,4,4,4,0,True,0,0,7,True
2656,56,56,12,882,4,4,4,0,True,0,0,7,True
2657,57,57,22,904,6,6,4,2,True,0,0,7,True
2658,58,58,9,913,3,1,4,3,False,0,0,7,True
2659,59,59,15,928,4,4,4,0,True,0,0,7,True
2660,60,60,17,945,5,5,4,1,True,0,0,7,True
2661,61,61,13,958,3,5,4,3,False,0,0,7,True
2662,62,62,18,976,5,5,4,1,True,0,0,7,True
2663,63,63,14,990,4,4,4,0,True,1,3,7,False
2664,64,64,21,1011,6,6,4,2,True,0,0,7,True
2665,65,65,11,1022,4,4,4,0,True,0,0,7,True
2666,66,66,24,1046,5,5,4,1,True,0,0,7,True
2667,67,67,15,1061,4,4,4,0,True,0,0,7,True
2668,68,68,25,1086,6,6,4,2,True,0,0,7,True
2669,69,69,18,1104,4,4,4,0,True,0,0,7,True
2670,70,70,15,1119,5,5,4,1,True,0,0,7,True
2671,71,71,14,1133,1,1,4,3,True,0,0,7,True
2672,72,72,19,1152,4,4,4,0,True,0,0,7,True
2673,73,73,10,1162,4,4,4,0,True,0,0,7,True
2674,74,74,15,1177,3,4,4,3,False,0,0,7,True
2675,75,75,13,1190,5,5,4,1,True,0,0,7,True
2676,76,76,22,1212,5,5,4,1,True,0,0,7,True
2677,77,77,16,1228,4,4,4,0,True,0,0,7,True
2678,78,78,11,1239,4,4,4,0,True,0,0,7,True
2679,79,79,22,1261,4,4,4,0,True,0,0,7,True
2680,80,80,18,1279,2,2,4,3,True,0,0,7,True
2681,81,81,18,1297,1,1,4,3,True,0,0,7,True
2682,82,82,10,1307,4,4,4,0,True,1,4,7,True
2683,83,83,22,1329,4,4,4,0,True,0,0,7,True
2684,84,84,12,1341,4,4,4,0,True,0,0,7,True
2685,85,85,13,1354,2,2,4,3,True,0,0,7,True
2686,86,86,16,1370,5,5,4,1,True,0,0,7,True
2687,87,87,16,1386,6,6,4,2,True,0,0,7,True
2688,88,88,22,1408,6,6,4,2,True,0,0,7,True
2689,89,89,13,1421,4,4,4,0,True,0,0,7,True
2690,90,90,16,1437,6,6,4,2,True,0,0,7,True
2691,91,91,10,1447,4,4,4,0,True,0,0,7,True
2692,92,92,14,1461,4,4,4,0,True,0,0,7,True
2693,93,93,16,1477,1,1,4,3,True,0,0,7,False
2694,94,94,11,1488,4,4,4,0,True,0,0,7,True
2695,95,95,17,1505,6,6,4,2,True,0,0,7,True
2696,96,96,14,1519,4,4,4,0,True,0,0,7,True
2697,97,97,14,1533,5,5,4,1,True,0,0,7,True
2698,98,98,23,1556,5,5,4,1,True,0,0,7,True
2699,99,99,20,1576,4,4,4,0,True,0,0,7,True
2700,0,0,14,14,2,0,2,0,False,0,0,8,True
2701,1,1,15,29,7,0,2,3,False,0,0,8,True
2702,2,2,16,45,2,7,2,0,False,0,0,8,True
2703,3,3,15,60,3,2,2,1,False,0,0,8,True
2704,4,4,11,71,1,0,2,2,False,0,0,8,True
2705,5,5,13,84,2,4,2,0,False,0,0,8,True
2706,6,6,21,105,2,0,2,0,False,0,0,8,True
2707,7,7,18,123,3,3,2,1,True,0,0,8,True
2708,8,8,22,145,1,3,2,2,False,0,0,8,True
2709,9,9,21,166,2,3,2,0,False,0,0,8,True
2710,10,10,22,188,2,2,2,0,True,0,0,8,True
2711,11,11,27,215,2,2,2,0,True,0,0,8,True
2712,12,12,13,228,2,0,2,0,False,0,0,8,True
2713,13,13,10,238,7,7,2,3,True,0,0,8,True
2714,14,14,11,249,2,6,2,0,False,0,0,8,True
2715,15,15,19,268,6,2,2,3,False,0,0,8,True
2716,16,16,24,292,2,2,2,0,True,0,0,8,True
2717,17,17,19,311,5,7,2,3,False,0,0,8,True
2718,18,18,19,330,3,3,2,1,True,0,0,8,True
2719,19,19,13,343,2,2,2,0,True,0,0,8,True
2720,20,20,10,353,3,3,2,1,True,0,0,8,True
2721,21,21,11,364,2,6,2,0,False,1,1,8,True
2722,22,22,19,383,2,1,2,0,False,0,0,8,True
2723,23,23,20,403,7,7,2,3,True,0,0,8,True
2724,24,24,8,411,0,1,2,2,False,0,0,8,False
2725,25,25,21,432,2,2,2,0,True,0,0,8,True
2726,26,26,17,449,0,0,2,2,True,0,0,8,True
2727,27,27,9,458,4,5,2,3,False,0,0,8,True
2728,28,28,9,467,1,1,2,2,True,0,0,8,True
2729,29,29,13,480,1,1,2,2,True,0,0,8,True
2730,30,30,10,490,6,0,2,3,False,0,0,8,True
2731,31,31,17,507,3,0,2,1,False,0,0,8,True
2732,32,32,14,521,2,0,2,0,False,0,0,8,True
2733,33,33,15,536,2,2,2,0,True,0,0,8,True
2734,34,34,8,544,2,3,2,0,False,0,0,8,True
2735,35,35,14,558,2,4,2,0,False,0,0,8,False
2736,36,36,19,577,2,2,2,0,True,0,0,8,True
2737,37,37,11,588,2,0,2,0,False,0,0,8,True
2738,38,38,10,598,3,2,2,1,False,0,0,8,True
2739,39,39,13,611,6,2,2,3,False,0,0,8,True
2740,40,40,16,627,2,0,2,0,False,1,2,8,True
2741,41,41,9,636,2,2,2,0,True,0,0,8,True
2742,42,42,14,650,3,3,2,1,True,0,0,8,True
2743,43,43,14,664,3,1,2,1,False,0,0,8,True
2744,44,44,10,674,5,4,2,3,False,0,0,8,True
2745,45,45,20,694,3,3,2,1,True,0,0,8,True
2746,46,46,12,706,3,2,2,1,False,0,0,8,True
2747,47,47,25,731,4,4,2,3,True,0,0,8,True
2748,48,48,23,754,1,1,2,2,True,0,0,8,True
2749,49,49,15,769,1,4,2,2,False,0,0,8,True
2750,50,50,18,787,2,2,2,0,True,0,0,8,True
2751,51,51,22,809,2,2,2,0,True,0,0,8,True
2752,52,52,11,820,2,4,2,0,False,0,0,8,True
2753,53,53,18,838,6,2,2,3,False,0,0,8,True
2754,54,54,13,851,1,1,2,2,True,0,0,8,True
2755,55,55,19,870,6,6,2,3,True,0,0,8,True
2756,56,56,23,893,2,2,2,0,True,0,0,8,True
2757,57,57,19,912,2,2,2,0,True,0,0,8,True
2758,58,58,17,929,3,2,2,1,False,0,0,8,True
2759,59,59,14,943,5,5,2,3,True,0,0,8,True
2760,60,60,19,962,2,0,2,0,False,1,3,8,True
2761,61,61,5,967,2,7,2,0,False,0,0,8,True
2762,62,62,14,981,3,1,2,1,False,0,0,8,True
2763,63,63,21,1002,3,3,2,1,True,0,0,8,True
2764,64,64,18,1020,2,7,2,0,False,0,0,8,True
2765,65,65,12,1032,2,3,2,0,False,0,0,8,True
2766,66,66,18,1050,1,1,2,2,True,0,0,8,True
2767,67,67,16,1066,4,7,2,3,False,0,0,8,True
2768,68,68,19,1085,1,1,2,2,True,0,0,8,True
2769,69,69,11,1096,2,4,2,0,False,0,0,8,True
2770,70,70,15,1111,6,6,2,3,True,0,0,8,True
2771,71,71,14,1125,1,1,2,2,True,0,0,8,True
2772,72,72,18,1143,2,2,2,0,True,0,0,8,True
2773,73,73,18,1161,2,2,2,0,True,0,0,8,True
2774,74,74,25,1186,2,2,2,0,True,0,0,8,True
2775,75,75,13,1199,2,7,2,0,False,0,0,8,False
2776,76,76,15,1214,2,2,2,0,True,0,0,8,True
2777,77,77,10,1224,2,3,2,0,False,0,0,8,True
2778,78,78,17,1241,2,2,2,0,True,0,0,8,True
2779,79,79,12,1253,2,2,2,0,True,0,0,8,True
2780,80,80,17,1270,5,5,2,3,True,0,0,8,False
2781,81,81,14,1284,2,0,2,0,False,1,4,8,True
2782,82,82,22,1306,2,2,2,0,True,0,0,8,True
2783,83,83,18,1324,2,2,2,0,True,0,0,8,True
2784,84,84,11,1335,1,0,2,2,False,0,0,8,True
2785,85,85,17,1352,3,3,2,1,True,0,0,8,True
2786,86,86,21,1373,2,7,2,0,False,0,0,8,True
2787,87,87,9,1382,2,5,2,0,False,0,0,8,True
2788,88,88,11,1393,2,2,2,0,True,0,0,8,True
2789,89,89,21,1414,1,1,2,2,True,0,0,8,True
2790,90,90,18,1432,2,3,2,0,False,0,0,8,True
2791,91,91,18,1450,1,1,2,2,True,0,0,8,True
2792,92,92,17,1467,5,5,2,3,True,0,0,8,True
2793,93,93,22,1489,2,2,2,0,True,0,0,8,True
2794,94,94,19,1508,2,1,2,0,False,0,0,8,True
2795,95,95,10,1518,6,4,2,3,False,0,0,8,True
2796,96,96,24,1542,3,3,2,1,True,0,0,8,True
2797,97,97,18,1560,1,1,2,2,True,0,0,8,True
2798,98,98,20,1580,2,2,2,0,True,0,0,8,True
2799,99,99,23,1603,3,1,2,1,False,0,0,8,True
2800,0,0,9,9,2,3,3,1,False,0,0,9,True
2801,1,1,10,19,4,7,3,3,False,0,0,9,False
2802,2,2,24,43,3,3,3,0,True,0,0,9,True
2803,3,3,19,62,2,3,3,1,False,0,0,9,False
2804,4,4,13,75,3,3,3,0,True,0,0,9,True
2805,5,5,18,93,3,3,3,0,True,0,0,9,True
2806,6,6,20,113,3,3,3,0,True,0,0,9,True
2807,7,7,14,127,4,5,3,3,False,0,0,9,True
2808,8,8,12,139,6,6,3,3,True,0,0,9,True
2809,9,9,14,153,3,3,3,0,True,0,0,9,True
2810,10,10,20,173,3,3,3,0,True,0,0,9,True
2811,11,11,12,185,0,0,3,2,True,0,0,9,True
2812,12,12,13,198,3,3,3,0,True,0,0,9,True
2813,13,13,22,220,3,3,3,0,True,0,0,9,True
2814,14,14,13,233,3,3,3,0,True,0,0,9,True
2815,15,15,8,241,3,3,3,0,True,0,0,9,False
2816,16,16,9,250,2,2,3,1,True,0,0,9,True
2817,17,17,9,259,2,2,3,1,True,0,0,9,True
2818,18,18,22,281,5,5,3,3,True,0,0,9,True
2819,19,19,10,291,2,2,3,1,True,0,0,9,True
2820,20,20,7,298,6,3,3,3,False,0,0,9,False
2821,21,21,21,319,3,3,3,0,True,1,1,9,True
2822,22,22,17,336,3,3,3,0,True,0,0,9,True
2823,23,23,23,359,2,2,3,1,True,0,0,9,True
2824,24,24,16,375,2,2,3,1,True,0,0,9,True
2825,25,25,19,394,3,4,3,0,False,0,0,9,True
2826,26,26,18,412,3,3,3,0,True,0,0,9,True
2827,27,27,17,429,3,3,3,0,True,0,0,9,True
2828,28,28,14,443,3,3,3,0,True,0,0,9,True
2829,29,29,20,463,3,3,3,0,True,0,0,9,True
2830,30,30,20,483,0,3,3,2,False,0,0,9,True
2831,31,31,17,500,0,0,3,2,True,0,0,9,True
2832,32,32,23,523,3,3,3,0,True,0,0,9,True
2833,33,33,18,541,0,0,3,2,True,0,0,9,True
2834,34,34,17,558,3,3,3,0,True,0,0,9,True
2835,35,35,19,577,3,3,3,0,True,0,0,9,True
2836,36,36,19,596,2,3,3,1,False,0,0,9,True
2837,37,37,15,611,7,7,3,3,True,0,0,9,True
2838,38,38,14,625,1,0,3,2,False,0,0,9,True
2839,39,39,19,644,4,4,3,3,True,0,0,9,True
2840,40,40,17,661,4,7,3,3,False,0,0,9,True
2841,41,41,13,674,6,7,3,3,False,0,0,9,True
2842,42,42,16,690,4,4,3,3,True,0,0,9,True
2843,43,43,20,710,1,0,3,2,False,0,0,9,True
2844,44,44,21,731,6,6,3,3,True,0,0,9,True
2845,45,45,16,747,1,1,3,2,True,0,0,9,True
2846,46,46,13,760,2,2,3,1,True,0,0,9,True
2847,47,47,10,770,3,2,3,0,False,1,2,9,True
2848,48,48,13,783,1,0,3,2,False,0,0,9,False
2849,49,49,21,804,2,2,3,1,True,0,0,9,True
2850,50,50,18,822,3,3,3,0,True,0,0,9,True
2851,51,51,15,837,3,3,3,0,True,0,0,9,True
2852,52,52,18,855,3,3,3,0,True,0,0,9,True
2853,53,53,22,877,6,6,3,3,True,0,0,9,True
2854,54,54,12,889,3,3,3,0,True,0,0,9,True
2855,55,55,15,904,3,3,3,0,True,0,0,9,True
2856,56,56,14,918,1,0,3,2,False,0,0,9,True
2857,57,57,15,933,4,4,3,3,True,0,0,9,True
2858,58,58,18,951,3,3,3,0,True,0,0,9,True
2859,59,59,17,968,1,0,3,2,False,0,0,9,True
2860,60,60,12,980,2,2,3,1,True,0,0,9,True
2861,61,61,22,1002,1,1,3,2,True,0,0,9,True
2862,62,62,23,1025,1,1,3,2,True,0,0,9,False
