,X,trial,trial_reward,total_reward,optimal_path,chosen_path,habit_path,distance,optimality,habit_test_trial,n_habit_test_trial,id,subset,full_prediction,full_prior_habit,full_ll,full_alpha,full_rho,learn_prediction,learn_ll,learn_alpha,plan_prediction,plan_ll,plan_rho,learn_rho,plan_alpha
834,34,34,20,572,4,7,5,1,False,0,0,17,train,0.39938084179840905,0.5871828113947085,-0.5097942255041041,0.23,0.8373684210526315,0.1278778484901738,-0.13682578287704414,0.1,0.5435031674296925,-0.7841735174809171,0.8984210526315789,0.95,1.0
835,35,35,10,582,4,5,5,1,False,0,0,17,train,0.4166853789106229,0.5821834407937125,-0.5390285793796976,0.23,0.8373684210526315,0.14396237040901017,-0.15544094400404054,0.1,0.5435031674296925,-0.7841735174809171,0.8984210526315789,0.95,1.0
836,36,36,14,596,3,0,5,3,False,0,0,17,test,0.20295365376631597,0.5771397304762687,-0.22684245102479567,0.23,0.8373684210526315,0.032728144375904863,-0.03327569002578141,0.1,0.5435031674296924,-0.7841735174809169,0.8984210526315789,0.95,1.0
837,37,37,21,617,5,5,5,0,True,0,0,17,train,0.8687465525636819,0.5745624560144539,-0.14070385038302957,0.23,0.8373684210526315,0.6567343053552428,-0.4204757481436155,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
838,38,38,17,634,4,4,5,1,True,0,0,17,train,0.42709626386692245,0.5819809812131792,-0.8507458488505178,0.23,0.8373684210526315,0.15459005715672577,-1.866978458242895,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
839,39,39,21,655,5,5,5,0,True,0,0,17,train,0.8699551023789062,0.5771885703198648,-0.13931367512619428,0.23,0.8373684210526315,0.6530101395222635,-0.4261626222270795,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
840,40,40,20,675,5,5,5,0,True,1,2,17,train,0.8731740399815758,0.5842071555621675,-0.13562038449911534,0.23,0.8373684210526315,0.6606370766523719,-0.4145506418778034,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
841,41,41,13,688,6,7,5,2,False,0,0,17,train,0.2030819358492753,0.5909650032522245,-0.22700341080833983,0.23,0.8373684210526315,0.029508029400093262,-0.029952149874678393,0.1,0.5435031674296925,-0.7841735174809171,0.8984210526315789,0.95,1.0
842,42,42,9,697,6,4,5,2,False,0,0,17,test,0.2153097301807977,0.588607832319818,-0.2424661997991679,0.23,0.8373684210526315,0.036820185155434025,-0.03751516099624802,0.1,0.5435031674296925,-0.7841735174809171,0.8984210526315789,0.95,1.0
843,43,43,23,720,5,5,5,0,True,0,0,17,train,0.8741146645198079,0.5861835809243356,-0.1345437168291714,0.23,0.8373684210526315,0.6563324402247096,-0.42108784976667946,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
844,44,44,15,735,5,5,5,0,True,0,0,17,train,0.8769350716716164,0.5924622645400384,-0.13132232393261423,0.23,0.8373684210526315,0.6631890393637299,-0.4106952021918778,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
845,45,45,10,745,5,5,5,0,True,0,0,17,test,0.8796200893573876,0.59852663875194,-0.12826518136567525,0.23,0.8373684210526315,0.669759794211889,-0.40083614698104564,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
846,46,46,12,757,1,0,5,3,False,0,0,17,train,0.15009142245694929,0.6043876244383017,-0.1626264911140232,0.23,0.8373684210526315,0.017217362918019542,-0.017367305277924208,0.1,0.5435031674296924,-0.7841735174809169,0.8984210526315789,0.95,1.0
847,47,47,8,765,5,5,5,0,True,0,0,17,train,0.8815419853674382,0.6029535189612852,-0.12608264882021916,0.23,0.8373684210526315,0.6732758079205181,-0.3956002146860784,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
848,48,48,19,784,6,7,5,2,False,0,0,17,train,0.2160783183918573,0.6085248740893869,-0.243446159529639,0.23,0.8373684210526315,0.04132280167665625,-0.042200863135983445,0.1,0.5435031674296925,-0.7841735174809171,0.8984210526315789,0.95,1.0
849,49,49,22,806,5,5,5,0,True,0,0,17,train,0.8830168893322832,0.6063151610389033,-0.12441095134447118,0.23,0.8373684210526315,0.6734414232535687,-0.3953542605539833,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
850,50,50,18,824,5,5,5,0,True,0,0,17,train,0.8852967393268746,0.6116278870990854,-0.12183239149981134,0.23,0.8373684210526315,0.6791815722145023,-0.38686677595715785,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
851,51,51,23,847,5,5,5,0,True,0,0,17,train,0.8874805588876259,0.6167781798875224,-0.11936866335122609,0.23,0.8373684210526315,0.6847097290709528,-0.3787602837097538,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
852,52,52,12,859,6,7,5,2,False,0,0,17,train,0.2194223431879307,0.6217735046052635,-0.24772104774023743,0.23,0.8373684210526315,0.046461864441807936,-0.04757585939988028,0.1,0.5435031674296925,-0.7841735174809171,0.8984210526315789,0.95,1.0
853,53,53,10,869,2,1,5,3,False,0,0,17,train,0.1333425234081943,0.6196545421002474,-0.14311144762942732,0.23,0.8373684210526315,0.011836901617429178,-0.01190751552377744,0.1,0.5435031674296924,-0.7841735174809169,0.8984210526315789,0.95,1.0
854,54,54,13,882,5,5,5,0,True,0,0,17,train,0.8881797628737425,0.6183904243557548,-0.11858112080867321,0.23,0.8373684210526315,0.6819777388842287,-0.38275826260361767,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
855,55,55,16,898,5,5,5,0,True,0,0,17,test,0.8901466460984545,0.6230996030244357,-0.11636905893204494,0.23,0.8373684210526315,0.6870554951139,-0.3753402111082548,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
856,56,56,19,917,6,7,5,2,False,0,0,17,train,0.22458951109460848,0.6276764895927427,-0.25436272674704935,0.23,0.8373684210526315,0.05239402581876797,-0.05381650217830035,0.1,0.5435031674296925,-0.7841735174809171,0.8984210526315789,0.95,1.0
857,57,57,19,936,5,5,5,0,True,0,0,17,train,0.8912139823503267,0.6256424164782585,-0.11517072058039125,0.23,0.8373684210526315,0.6862402099375318,-0.37652755228925505,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
858,58,58,16,952,5,5,5,0,True,0,0,17,train,0.8930200426024648,0.6300368915056701,-0.11314625423380278,0.23,0.8373684210526315,0.6909866807683623,-0.3696347306992796,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
859,59,59,14,966,4,5,5,1,False,0,0,17,train,0.3857225824050526,0.6343136081957012,-0.48730863268778984,0.23,0.8373684210526315,0.1292555527261604,-0.13840674670285416,0.1,0.5435031674296925,-0.7841735174809171,0.8984210526315789,0.95,1.0
860,60,60,13,979,5,4,5,0,False,1,3,17,test,0.8934970518447707,0.6312138918922677,-2.2395826120070765,0.23,0.8373684210526315,0.688087360926926,-1.1650321333517224,0.1,0.5435031674296925,-0.7841735174809171,0.8984210526315789,0.95,1.0
861,61,61,23,1002,5,5,5,0,True,0,0,17,train,0.8951726014484577,0.6353404531712713,-0.11073872852020335,0.23,0.8373684210526315,0.6925733024026592,-0.36734119467755944,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
862,62,62,11,1013,2,0,5,3,False,0,0,17,train,0.1307622447370407,0.6393614117004564,-0.1401385947473553,0.23,0.8373684210526315,0.013221921098586614,-0.013310108901389719,0.1,0.5435031674296924,-0.7841735174809169,0.8984210526315789,0.95,1.0
863,63,63,24,1037,4,4,5,1,True,0,0,17,train,0.38939853395585594,0.6382636551807925,-0.9431519509307964,0.23,0.8373684210526315,0.1343398773053879,-2.0073822924579052,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
864,64,64,16,1053,4,4,5,1,True,0,0,17,test,0.39909036272617493,0.6353053028293062,-0.9185674147354795,0.23,0.8373684210526315,0.14326001179563594,-1.9430940354585748,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
865,65,65,14,1067,2,3,5,3,False,0,0,17,train,0.13573236993413845,0.6323295814676294,-0.14587280112220952,0.23,0.8373684210526315,0.015697062623467647,-0.015821566122497664,0.1,0.5435031674296924,-0.7841735174809169,0.8984210526315789,0.95,1.0
866,66,66,8,1075,6,5,5,2,False,0,0,17,train,0.22205621637064984,0.6312544879766224,-0.25110101496027015,0.23,0.8373684210526315,0.0548137275845117,-0.05637325724555737,0.1,0.5435031674296925,-0.7841735174809171,0.8984210526315789,0.95,1.0
867,67,67,23,1098,6,7,5,2,False,0,0,17,test,0.23019292760315943,0.6295293479257207,-0.26161535085741655,0.23,0.8373684210526315,0.06120420110076537,-0.06315728998414093,0.1,0.5435031674296925,-0.7841735174809171,0.8984210526315789,0.95,1.0
868,68,68,17,1115,1,1,5,3,True,0,0,17,train,0.1374728004992166,0.6277755744177643,-1.984329195994542,0.23,0.8373684210526315,0.01685855980253304,-4.082896751021832,0.1,0.5435031674296924,-0.6097197446003342,0.8984210526315789,0.95,1.0
869,69,69,21,1136,5,0,5,0,False,0,0,17,test,0.8917249651051692,0.6268514935265486,-2.223080669601833,0.23,0.8373684210526315,0.6666072561208514,-1.098434072912035,0.1,0.5435031674296925,-0.7841735174809171,0.8984210526315789,0.95,1.0
870,70,70,12,1148,5,5,5,0,True,0,0,17,train,0.8932179089472023,0.630490968548861,-0.11292470889559612,0.23,0.8373684210526315,0.6707904669848764,-0.3992984605459977,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
871,71,71,21,1169,5,5,5,0,True,0,0,17,train,0.8946657679748412,0.6340491133228081,-0.1113050740582386,0.23,0.8373684210526315,0.6748624218561063,-0.3932464283560538,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
872,72,72,15,1184,4,4,5,1,True,0,0,17,train,0.3982400495350817,0.6375286845042816,-0.9207003159778647,0.23,0.8373684210526315,0.14399888977545117,-1.937949689328558,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
873,73,73,22,1206,5,5,5,0,True,0,0,17,test,0.8949938616320607,0.6348674364025393,-0.11093841924246536,0.23,0.8373684210526315,0.6725619705721988,-0.39666102220191385,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
874,74,74,11,1217,5,5,5,0,True,0,0,17,train,0.8963561162421314,0.6382471465564805,-0.10941749380690514,0.23,0.8373684210526315,0.6764471537973207,-0.39090095149972337,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
875,75,75,15,1232,6,5,5,2,False,0,0,17,train,0.2279014694927727,0.6415550181092997,-0.25864310691069176,0.23,0.8373684210526315,0.06288809271008382,-0.06495257240238932,0.1,0.5435031674296925,-0.7841735174809171,0.8984210526315789,0.95,1.0
876,76,76,7,1239,5,6,5,0,False,0,0,17,train,0.8970568629941497,0.6399700453989862,-2.273578511102462,0.23,0.8373684210526315,0.6756717957197607,-1.125999299730378,0.1,0.5435031674296925,-0.7841735174809171,0.8984210526315789,0.95,1.0
877,77,77,20,1259,4,5,5,1,False,0,0,17,train,0.3984428972326262,0.6431788174238853,-0.5082338141292491,0.23,0.8373684210526315,0.14595471970923712,-0.15777106518139775,0.1,0.5435031674296925,-0.7841735174809171,0.8984210526315789,0.95,1.0
878,78,78,19,1278,6,5,5,2,False,0,0,17,train,0.23263090763666522,0.6406612071129669,-0.2647873777644071,0.23,0.8373684210526315,0.06749036789071991,-0.06987579817780319,0.1,0.5435031674296925,-0.7841735174809171,0.8984210526315789,0.95,1.0
879,79,79,10,1288,5,5,5,0,True,0,0,17,train,0.8967186388953841,0.6391082393844063,-0.10901313514070508,0.23,0.8373684210526315,0.6689892258936254,-0.4019873237763793,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
880,80,80,19,1307,5,5,5,0,True,1,4,17,train,0.8979549161328608,0.6422038643460384,-0.10763541669206354,0.23,0.8373684210526315,0.6726195430383118,-0.3965754241386552,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
881,81,81,22,1329,5,5,5,0,True,0,0,17,train,0.8991585971153917,0.6452383642577934,-0.10629584503601283,0.23,0.8373684210526315,0.676165175052225,-0.391317890992535,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
882,82,82,15,1344,2,0,5,3,False,0,0,17,train,0.12905217865157242,0.648213576192392,-0.13817321052751907,0.23,0.8373684210526315,0.01598246329930366,-0.016111560238389735,0.1,0.5435031674296924,-0.7841735174809169,0.8984210526315789,0.95,1.0
883,83,83,19,1363,3,0,5,3,False,0,0,17,train,0.15659259439449344,0.647377301040578,-0.17030515705194732,0.23,0.8373684210526315,0.02376699569049119,-0.02405398713777606,0.1,0.5435031674296924,-0.7841735174809169,0.8984210526315789,0.95,1.0
884,84,84,11,1374,4,5,5,1,False,0,0,17,train,0.3978819618106282,0.6463815006732433,-0.5073017761673136,0.23,0.8373684210526315,0.1467300208426402,-0.1586792761077685,0.1,0.5435031674296925,-0.7841735174809171,0.8984210526315789,0.95,1.0
885,85,85,13,1387,4,4,5,1,True,0,0,17,train,0.4052147697767128,0.6440583341251533,-0.9033380566877276,0.23,0.8373684210526315,0.15357440358960983,-1.873570115451913,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
886,86,86,22,1409,5,5,5,0,True,0,0,17,train,0.8977667610381433,0.6417260556603502,-0.10784497599938613,0.23,0.8373684210526315,0.6646221106607487,-0.4085366544896364,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
887,87,87,14,1423,1,0,5,3,False,0,0,17,train,0.12911561973859467,0.6445565915064816,-0.1382460546131798,0.23,0.8373684210526315,0.016712213659106506,-0.01685343836450061,0.1,0.5435031674296924,-0.7841735174809169,0.8984210526315789,0.95,1.0
888,88,88,17,1440,5,7,5,0,False,0,0,17,train,0.8986085940389987,0.6438618268537523,-2.288766945253143,0.23,0.8373684210526315,0.6665971454910607,-1.0984037468876406,0.1,0.5435031674296925,-0.7841735174809171,0.8984210526315789,0.95,1.0
889,89,89,24,1464,5,5,5,0,True,0,0,17,train,0.8996973015667834,0.6466154356963313,-0.10569690382244426,0.23,0.8373684210526315,0.6698871744507942,-0.4006459771194796,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
890,90,90,15,1479,4,5,5,1,False,0,0,17,test,0.40546481796362405,0.6493199311761855,-0.5199753853989967,0.23,0.8373684210526315,0.15526122840913686,-0.16872784546676872,0.1,0.5435031674296925,-0.7841735174809171,0.8984210526315789,0.95,1.0
891,91,91,13,1492,6,7,5,2,False,0,0,17,train,0.22725031029694176,0.6470945308186837,-0.2578000995189299,0.23,0.8373684210526315,0.06680192352712773,-0.06913780005336856,0.1,0.5435031674296925,-0.7841735174809171,0.8984210526315789,0.95,1.0
892,92,92,24,1516,5,5,5,0,True,0,0,17,test,0.8993716825029849,0.6457754805992986,-0.10605889001667841,0.23,0.8373684210526315,0.6641963934821037,-0.4091773999215863,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
893,93,93,18,1534,4,4,5,1,True,0,0,17,train,0.4097003085576026,0.6483986165490797,-0.8923293412990055,0.23,0.8373684210526315,0.15944959390829408,-1.8360274323571963,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
894,94,94,14,1548,5,4,5,0,False,0,0,17,train,0.8995454654578284,0.6462224454061136,-2.2980500464586266,0.23,0.8373684210526315,0.6624089702410413,-1.0859200872325383,0.1,0.5435031674296925,-0.7841735174809171,0.8984210526315789,0.95,1.0
895,95,95,17,1565,4,4,5,1,True,0,0,17,train,0.414224498127675,0.6487878378954508,-0.8813471861210281,0.23,0.8373684210526315,0.1641806737123863,-1.8067877885719208,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
896,96,96,23,1588,3,2,5,3,False,0,0,17,train,0.15347898040230962,0.6466306628450817,-0.1666202465327226,0.23,0.8373684210526315,0.024471798545142667,-0.024776209593274846,0.1,0.5435031674296924,-0.7841735174809169,0.8984210526315789,0.95,1.0
897,97,97,9,1597,2,4,5,3,False,0,0,17,test,0.12646464656420162,0.6457844556493203,-0.1352066769176052,0.23,0.8373684210526315,0.016655342417882628,-0.016795602197487828,0.1,0.5435031674296924,-0.7841735174809169,0.8984210526315789,0.95,1.0
898,98,98,20,1617,5,5,5,0,True,0,0,17,train,0.8991029151752666,0.6450918055103854,-0.10635777367071061,0.23,0.8373684210526315,0.6570176765498266,-0.42004435591299455,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
899,99,99,13,1630,5,5,5,0,True,0,0,17,train,0.9000770265693969,0.6475614985264354,-0.10527493424291237,0.23,0.8373684210526315,0.6600593793280771,-0.4154254793297,0.1,0.5435031674296925,-0.609719744600334,0.8984210526315789,0.95,1.0
900,0,0,14,14,2,5,2,0,False,0,0,18,train,0.5857524368932039,0.12499999999999999,-0.8812915053559032,54.6,0.9136842105263158,0.12499999999999999,-0.13353139262452263,2.87,0.6334270738007381,-1.0035577973695,0.9289473684210526,0.95,1.0
901,1,1,19,33,2,0,2,0,False,0,0,18,train,0.5897076950376068,0.1268114223566931,-0.8908854343713513,54.6,0.9136842105263158,0.16711668849740335,-0.1828617288575022,2.87,0.6334270738007381,-1.0035577973695,0.9289473684210526,0.95,1.0
902,2,2,19,52,0,0,2,2,True,0,0,18,train,0.5857292567621417,0.12862990689369738,-0.5348976153461029,54.6,0.9136842105263158,0.12041241871142598,-2.1168326059828044,2.87,0.6334270738007383,-0.4566104021839778,0.9289473684210526,0.95,1.0
903,3,3,19,71,2,7,2,0,False,0,0,18,train,0.5935852669063513,0.1286240214471668,-0.900381130683913,54.6,0.9136842105263158,0.20369577180427784,-0.22777396993034554,2.87,0.6334270738007381,-1.0035577973695,0.9289473684210526,0.95,1.0
904,4,4,16,87,2,6,2,0,False,0,0,18,train,0.5974298847936348,0.13043889472456205,-0.9098859980239775,54.6,0.9136842105263158,0.2419889571812277,-0.27705732508338654,2.87,0.6334270738007381,-1.0035577973695,0.9289473684210526,0.95,1.0
905,5,5,6,93,3,4,2,1,False,0,0,18,train,0.590751464846864,0.1322601947216868,-0.8934326420821099,54.6,0.9136842105263158,0.141016420363537,-0.15200547285408908,2.87,0.6334270738007381,-1.0035577973695,0.9289473684210526,0.95,1.0
906,6,6,21,114,3,3,2,1,True,0,0,18,train,0.594555032321334,0.1328293569488875,-0.5199419980500468,54.6,0.9136842105263158,0.17096823038124334,-1.766277526984256,2.87,0.6334270738007381,-0.45661040218397797,0.9289473684210526,0.95,1.0
907,7,7,15,129,4,4,2,3,True,0,0,18,train,0.5766144850481484,0.1333880236759053,-0.5505813726085524,54.6,0.9136842105263158,0.07063842993914562,-2.650180949162974,2.87,0.6334270738007381,-0.45661040218397797,0.9289473684210526,0.95,1.0
908,8,8,9,138,4,4,2,3,True,0,0,18,train,0.5804949964241553,0.1327835363229362,-0.5438740973057048,54.6,0.9136842105263158,0.09046317088466792,-2.4028124626541416,2.87,0.6334270738007381,-0.45661040218397797,0.9289473684210526,0.95,1.0
909,9,9,21,159,2,2,2,0,True,0,0,18,train,0.6010697142841657,0.13218298651164417,-0.5090443540290437,54.6,0.9136842105263158,0.2523861868638814,-1.3767948769763676,2.87,0.6334270738007381,-0.45661040218397797,0.9289473684210526,0.95,1.0
910,10,10,22,181,0,2,2,2,False,0,0,18,train,0.5868207735587301,0.1339701419283448,-0.8838738178279922,54.6,0.9136842105263158,0.1189070184097579,-0.12659211764992587,2.87,0.6334270738007383,-1.0035577973695002,0.9289473684210526,0.95,1.0
911,11,11,16,197,2,2,2,0,True,0,0,18,test,0.6046455652591922,0.13392974790397055,-0.5031128351708822,54.6,0.9136842105263158,0.2720241224812883,-1.3018645310255026,2.87,0.6334270738007381,-0.45661040218397797,0.9289473684210526,0.95,1.0
912,12,12,12,209,1,2,2,2,False,0,0,18,train,0.5851896139028415,0.13571279823904625,-0.8799337641331946,54.6,0.9136842105263158,0.09587821469190702,-0.10079120940248582,2.87,0.6334270738007383,-1.0035577973695002,0.9289473684210526,0.95,1.0
913,13,13,12,221,3,7,2,1,False,0,0,18,train,0.5978113583227782,0.13564865200221457,-0.9108340425266374,54.6,0.9136842105263158,0.17081099708471306,-0.1873071607910346,2.87,0.6334270738007381,-1.0035577973695,0.9289473684210526,0.95,1.0
914,14,14,13,234,2,2,2,0,True,0,0,18,train,0.6091439886813207,0.13615997670605887,-0.4957006046022089,54.6,0.9136842105263158,0.28533832836101536,-1.2540796857235939,2.87,0.6334270738007381,-0.45661040218397797,0.9289473684210526,0.95,1.0
915,15,15,20,254,2,2,2,0,True,0,0,18,train,0.6126747625754372,0.13793182360321893,-0.4899210506073884,54.6,0.9136842105263158,0.30695840025829985,-1.1810430446210682,2.87,0.6334270738007381,-0.45661040218397797,0.9289473684210526,0.95,1.0
